,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
Ugw29tlFQ4huMuBUVl54AaABAg,Riber Torbet,1 month ago,1511034534586,Remember Grace's song Red Rover? Lol hahahahahaha,0,false,0,,,,,,,/Positive/Fun/,Positive,0.572,Fun,0.33
UgzE2z8snCL4kDI2ebN4AaABAg,Gootothesecond,1 month ago,1511034534589,"Well, now she knows where she has an audience if and when her career dies down.",0,false,0,,,,,,,/Negative/Worry/,Negative,0.527,Worry,0.274
Ugxg6S1s0hcFx57cVWl4AaABAg,Gina,1 month ago,1511034534592,Taylor Swift has always seemed like the devil to me. Just saying.,6,false,0,,,,,,,/Negative/Hate/,Negative,0.369,Hate,0.245
UgxvDvrCvnIKzhidjwF4AaABAg,SpiritualFox,1 month ago,1511034534607,"Women wearing lingerie is Nazism?  You people are dangerous, yo.",3,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.496,Surprise,0.787
Ugz5Wyuu0BNNeaICkv94AaABAg,Ohmydog Ohmydog,1 month ago,1511034534611,Some times I think the alt right are just schizophrenics.,6,true,2,,,,,,,/Positive/Happiness/,Positive,0.353,Happiness,0.238
,,,,,,,,Ugz5Wyuu0BNNeaICkv94AaABAg.8ZtJd-ZhOxJ8ZtJrJezgKg,Sheila,1 month ago,1511034534966,Schizophrenics are nicer.,0,/Neutral/Surprise/,Neutral,0.389,Surprise,0.854
,,,,,,,,Ugz5Wyuu0BNNeaICkv94AaABAg.8ZtJd-ZhOxJ8ZtL-z9lxoW,Hal Jordan,1 month ago,1511034534970,"Neo Nazis seems to be mostly psychotics, psychopaths, and narcissists.",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.412,Empty tweets / Garbage / No sentiments,0.576
UgyKaxPM_qNnke066GB4AaABAg,Jonathan Holliday,1 month ago,1511034534615,"Oh that's such a reach,  I thought they didn't like other races",0,true,1,,,,,,,/Negative/Boredom/,Negative,0.54,Boredom,0.236
,,,,,,,,UgyKaxPM_qNnke066GB4AaABAg.8ZtJbSy_G868ZtKxutqWPq,Slawischstreiter,1 month ago,1511034534936,"Excuse me? She's our Aryan goddess, what are you talking about?",0,/Neutral/Surprise/,Neutral,0.533,Surprise,0.743
UgyHltHewCyhfvZ8S_F4AaABAg,CorpseTongji,1 month ago,1511034534619,tbqh taytays whole ' pretty embittered white girl is still mad at a black guy for speaking the truth several years onward ' thing meshes perfectly with their worldview lmao,4,false,0,,,,,,,/Positive/Fun/,Positive,0.524,Fun,0.263
UgyqyV2_TffMGmYF8BV4AaABAg,Henbot,1 month ago,1511034534622,So she trying to smother a blog that really has no big impact on her. Seems rather  over the top reaction maybe it wasnt that far off LOL Also isnt Nando Vila a porn star,2,false,0,,,,,,,/Negative/Worry/,Negative,0.442,Worry,0.266
UgyiK9t8XZa1aXoN2Rl4AaABAg,SpiritualFox,1 month ago,1511034534625,Daily reminder that ACLU is founded on racism.  Basically Bill O'Reilly except not white.,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.367,Surprise,0.815
Ugxcna7yOPxAgICtNmR4AaABAg,Bettina Blanco,1 month ago,1511034534627,"Wow, so because she didn't contact nazis on twitter to tell them her song wasn't about white supremacy she MUST be at fault? C'mon!  She has every right to defend herself, the blogger should have clarified her statements, at least making it clear that Swift didn't endorse the Nazis or their use of her song and video. She got what she wanted though, plenty of publicity for her blog.",4,false,0,,,,,,,/Negative/Worry/,Negative,0.476,Worry,0.26
UgzvcdmqfOP6BOvbw3R4AaABAg,profd65,1 month ago,1511034534630,"Ms. is pronounced ""MIZ.""",4,true,1,,,,,,,/Negative/Worry/,Negative,0.426,Worry,0.227
,,,,,,,,UgzvcdmqfOP6BOvbw3R4AaABAg.8ZtJPH4NGpH8ZtL6auQx3T,Slawischstreiter,1 month ago,1511034534979,She's on there to be the token black woman. Can't expect much from her.,0,/Negative/Worry/,Negative,0.413,Worry,0.258
UgxE-lNUqzxgnwcDfbB4AaABAg,hjkhjk,1 month ago,1511034535834,Why is this even being discussed.,7,true,2,,,,,,,/Negative/Worry/,Negative,0.41,Worry,0.233
,,,,,,,,UgxE-lNUqzxgnwcDfbB4AaABAg.8ZtJMst4PI28ZtPqRFC7GK,Butthole Surfer,1 month ago,1511034536381,"hikhjk

Why are you even here?",0,/Neutral/Surprise/,Neutral,0.555,Surprise,0.727
,,,,,,,,UgxE-lNUqzxgnwcDfbB4AaABAg.8ZtJMst4PI28ZtSDoC2RW4,hjkhjk,1 month ago,1511034536383,Cause I watch the young turks?,1,/Neutral/Surprise/,Neutral,0.582,Surprise,0.613
UgzX-Szh3r1KCPsb7jd4AaABAg,Mike Benson,1 month ago,1511034535838,Taylor Swift is not going to comment because she doesn't want to alienate her base. (mostly made up of white trash). Hahaha! 😂😂,6,true,2,,,,,,,/Negative/Hate/,Negative,0.425,Hate,0.24
,,,,,,,,UgzX-Szh3r1KCPsb7jd4AaABAg.8ZtJMOwtmmd8ZtaHAAh9WE,Sarcastic Space Leopard,1 month ago,1511034536307,"Delete yourself, Mike. You have nothing to offer.",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.608,Empty tweets / Garbage / No sentiments,0.613
,,,,,,,,UgzX-Szh3r1KCPsb7jd4AaABAg.8ZtJMOwtmmd8ZvYM2iKoRh,Mike Benson,1 month ago,1511034536310,"I know. I'm just preaching to the choir. White supremacists are white trash.  And I'm sure they love to think that their message is really getting out there, whether it really is or not. Taylor Swift doesn't want to condemn white supremacists just like Donald Trump doesn't want to condemn them.  What Taylor and Donald don't realize is that white trash will support them no matter what. Taylor Swift can shoot someone in the middle of 5th Avenue and not lose any fans.",0,/Negative/Worry/,Negative,0.434,Worry,0.237
UgwyArSVmMIdFIl5ehJ4AaABAg,Not Sure,1 month ago,1511034535842,"TYT, low level propaganda, for low level idiots.",5,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.412,Empty tweets / Garbage / No sentiments,0.567
,,,,,,,,UgwyArSVmMIdFIl5ehJ4AaABAg.8ZtJJg73iXw8ZtPfv1Xp1c,Butthole Surfer,1 month ago,1511034536335,"Not Sure 

You're on their channel, so I guess that makes you a low level idiot.",0,/Neutral/Surprise/,Neutral,0.407,Surprise,0.788
UgzKA8dDcievywCeIbZ4AaABAg,tetsubo57,1 month ago,1511034535846,Ms. Swift has my sympathy.,2,false,0,,,,,,,/Negative/Worry/,Negative,0.506,Worry,0.225
UgwWJ9rqRS3Fyg-4Tjt4AaABAg,Randolph white,1 month ago,1511034535849,its a song taylor evil yes but she may do whatever she wants. the alt righ like everything that seems to be hateful she nvr did nothing to earn that rep,0,true,4,,,,,,,/Negative/Hate/,Negative,0.383,Hate,0.266
,,,,,,,,UgwWJ9rqRS3Fyg-4Tjt4AaABAg.8ZtIqAq6rkK8ZtJdjCUz8Y,Henbot,1 month ago,1511034536361,the more important point of the story was her over the top smothering a blog,0,/Negative/Hate/,Negative,0.444,Hate,0.233
,,,,,,,,UgwWJ9rqRS3Fyg-4Tjt4AaABAg.8ZtIqAq6rkK8ZtSJ0U7BTT,Randolph white,1 month ago,1511034536364,Henbot ova the top u out here calling me a white supremicist biggot with little proof tarning my image causing monetary daages and get mad when i ask u t stop now who the victim actor,0,/Neutral/Surprise/,Neutral,0.454,Surprise,0.599
,,,,,,,,UgwWJ9rqRS3Fyg-4Tjt4AaABAg.8ZtIqAq6rkK8ZtUFz6epzJ,Randolph white,1 month ago,1511034536366,n  u could not should if she so wants to but she a musician she makes music let that girl make her friggin songs she aint hurtin nobody so stop pestering her,0,/Negative/Hate/,Negative,0.403,Hate,0.272
,,,,,,,,UgwWJ9rqRS3Fyg-4Tjt4AaABAg.8ZtIqAq6rkK8ZtZBGPP1By,Henbot,1 month ago,1511034536368,Are you mentally impaired? Regardless this is some tiny blog. The Swift Empire would barely be scratched by an ant.,0,/Negative/Worry/,Negative,0.425,Worry,0.26
UgzsxjVcwfELOpv1r814AaABAg,Kris Ballard,1 month ago,1511034535855,"Taylor Swift is a dumb ass. All her songs are about getting dumped, and people being mean to her. The reason that people break up with her, and are mean to her, is because she is a witch.",7,false,0,,,,,,,/Negative/Hate/,Negative,0.397,Hate,0.247
Ugxq34aMs0A26l194S94AaABAg,MonkGoneGamer,1 month ago,1511034535859,Fake news Fake news. I have a gun I am sure I will shoot you guys first boom boom I am also autistic buttttt i wil killl youuuu remember that i will kill youu,0,false,0,,,,,,,/Negative/Worry/,Negative,0.387,Worry,0.274
UgzBSZHBOyjFQJ3SoFV4AaABAg,guitreehill,1 month ago,1511034535862,"Okay, so? She is making music. It's not her business who listens to it or not. It's ridiculous for wanting her to apologize for not doing anything but her job and it's even more ridiculous to imply she is some sort of white supremacist and then getting pissy when she is not happy about it and calling it FREEDOM OF SPEECH. You're acting just like republicans who don't seem to know the difference between hate speech and freedom of speech.",2,false,0,,,,,,,/Negative/Hate/,Negative,0.559,Hate,0.284
UgxrQS9_gL8-AmrCfOZ4AaABAg,Anita Safespace,1 month ago,1511034535865,She is literally a NAZI. A German solder that kills Jews.,4,true,2,,,,,,,/Negative/Worry/,Negative,0.412,Worry,0.258
,,,,,,,,UgxrQS9_gL8-AmrCfOZ4AaABAg.8ZtIZqyKybg8ZtJ42ytQpT,Henbot,1 month ago,1511034536342,silly troll,1,/Neutral/Surprise/,Neutral,0.433,Surprise,0.502
,,,,,,,,UgxrQS9_gL8-AmrCfOZ4AaABAg.8ZtIZqyKybg8ZtKDiHNSCQ,charlidog2,1 month ago,1511034536345,"What a pathetic situation, to not understand what ""literally"" means. Smh.",0,/Neutral/Surprise/,Neutral,0.422,Surprise,0.728
UgwmGA5rUJ1Aeau2usF4AaABAg,John Smith,1 month ago,1511034535869,"Basically, this is progressives complaining that Swift isn't passing their litmus test. It's now neither sufficient to not condone the opposing view nor acceptable to be apolitical on certain subjects. And if one isn't heard echoing their sentiment, then they will hurl unfounded accusations and comments and demand that one prove them untrue... by echoing the sentiments that they are demanding to hear from said person. Hate to break this to you... but that's bullying and coercion.",9,false,0,,,,,,,/Negative/Hate/,Negative,0.698,Hate,0.266
Ugw4c5njZowp56sJ-2R4AaABAg,Timefliesbye,1 month ago,1511034535872,Well she is a pure bred white woman who is dominating all the pop charts... say what you want but if you care about whiteness you can't go wrong with wealthy white woman.,0,true,3,,,,,,,/Negative/Worry/,Negative,0.485,Worry,0.265
,,,,,,,,Ugw4c5njZowp56sJ-2R4AaABAg.8ZtISkTG3sg8ZtJHnb4tGB,Henbot,1 month ago,1511034536417,not really dominating but certainly regularly appearing. Her music is pretty crap tbh so if she some symbol of whiteness it pretty trashy,1,/Negative/Hate/,Negative,0.438,Hate,0.271
,,,,,,,,Ugw4c5njZowp56sJ-2R4AaABAg.8ZtISkTG3sg8ZtK5GqJ46b,Superior Being,1 month ago,1511034536419,"Timefliesbye Ummm... sorry, but Beyonce is tearing up the pop charts",0,/Negative/Sadness/,Negative,0.664,Sadness,0.252
,,,,,,,,Ugw4c5njZowp56sJ-2R4AaABAg.8ZtISkTG3sg8ZtLbPgIZSr,Hal Jordan,1 month ago,1511034536422,"How the hell do you know she's a 'pure bred white woman?' She hasn't released her 23&me results, or anything. Also, her music sucks ass.",1,/Negative/Hate/,Negative,0.595,Hate,0.242
UgwTJzfvcpZuIuG8vih4AaABAg,Count Cuckula,1 month ago,1511034535876,Ha ha TYT sucks! lol,2,true,2,,,,,,,/Positive/Fun/,Positive,0.747,Fun,0.398
,,,,,,,,UgwTJzfvcpZuIuG8vih4AaABAg.8ZtISZedU-P8ZtIvwWOi4g,Kelvin Waters,1 month ago,1511034536533,Count Cuckula and yet here YOU are,0,/Positive/Love/,Positive,0.455,Love,0.299
,,,,,,,,UgwTJzfvcpZuIuG8vih4AaABAg.8ZtISZedU-P8ZtLXssCO67,Count Cuckula,1 month ago,1511034536536,"Kelvin 
Waters Thank you for noticing. It's rather obvious. Your point being?",0,/Positive/Relief/,Positive,0.574,Relief,0.267
UgzluC_va6YRTDtBLP14AaABAg,Zoey dole,1 month ago,1511034535880,Nonsense. All of it.,8,false,0,,,,,,,/Negative/Sadness/,Negative,0.356,Sadness,0.229
Ugx1V_nVHpxIkhi_lUd4AaABAg,Milan Thapa,1 month ago,1511034535883,The alright always destroy what they touch. like South Park. of course Taylor Swift doesn't want to do anything with them. And they are pathetic as there are no popular alright show/ celebrities which they are so obsessed with but claim to hate.,0,true,8,,,,,,,/Negative/Hate/,Negative,0.544,Hate,0.273
,,,,,,,,Ugx1V_nVHpxIkhi_lUd4AaABAg.8ZtIO6OP_Br8ZtIqenH_2J,Kristy Garcia,1 month ago,1511034536507,First of you spelled Altright wrong and south parks still really funny,0,/Negative/Worry/,Negative,0.403,Worry,0.288
,,,,,,,,Ugx1V_nVHpxIkhi_lUd4AaABAg.8ZtIO6OP_Br8ZtJqSuKdm3,TheUhhoh,1 month ago,1511034536510,"Don't watch South Park, but dare I ask what they did to it?",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.568,Empty tweets / Garbage / No sentiments,0.631
,,,,,,,,Ugx1V_nVHpxIkhi_lUd4AaABAg.8ZtIO6OP_Br8ZtK9AHUUnp,Kristy Garcia,1 month ago,1511034536512,Really nothing,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.401,Empty tweets / Garbage / No sentiments,0.621
,,,,,,,,Ugx1V_nVHpxIkhi_lUd4AaABAg.8ZtIO6OP_Br8ZtKPDFj2_L,Kristy Garcia,1 month ago,1511034536515,Except with season 20 where they did one huge story instead of the traditional separate episode style,0,/Negative/Worry/,Negative,0.425,Worry,0.224
,,,,,,,,Ugx1V_nVHpxIkhi_lUd4AaABAg.8ZtIO6OP_Br8ZtKuJXr_JP,Milan Thapa,1 month ago,1511034536518,"TheUhhoh South Park goes on the offence on both sides but there is a vocal group of altright viewers with no sense of self awareness, who claim it as their own and only use it to attack liberals.",0,/Neutral/Surprise/,Neutral,0.417,Surprise,0.723
,,,,,,,,Ugx1V_nVHpxIkhi_lUd4AaABAg.8ZtIO6OP_Br8ZtLGDYnkWb,Kristy Garcia,1 month ago,1511034536520,Milan Thapa  it makes fun of both sides  non more than the other,0,/Positive/Fun/,Positive,0.533,Fun,0.295
,,,,,,,,Ugx1V_nVHpxIkhi_lUd4AaABAg.8ZtIO6OP_Br8ZtLepzXf8A,Milan Thapa,1 month ago,1511034536522,Kristy Garcia Yea South Park does that but their small vocal altright section of viewers doesn't and their obnoxiousness pushes other potential viewers away.,0,/Negative/Worry/,Negative,0.485,Worry,0.238
,,,,,,,,Ugx1V_nVHpxIkhi_lUd4AaABAg.8ZtIO6OP_Br8ZtMHrWP0Lx,Kristy Garcia,1 month ago,1511034536524,Milan Thapa how please tell me how they do this?,0,/Negative/Worry/,Negative,0.547,Worry,0.245
Ugw6VDM4nJbjBI14Xm54AaABAg,Matt Keenan,1 month ago,1511034535888,What a non news story. This is what happens when cenk signs off and the B team takes over to decide what to talk about.,27,true,5,,,,,,,/Negative/Worry/,Negative,0.534,Worry,0.249
,,,,,,,,Ugw6VDM4nJbjBI14Xm54AaABAg.8ZtIL0fR9l28ZtYfdmj0PG,Michael 마익흘 Aronson,1 month ago,1511034536398,"""TYT is shit with or without GENK.""

What is ""GENK"" an acronym for?",0,/Negative/Anger/,Negative,0.612,Anger,0.298
,,,,,,,,Ugw6VDM4nJbjBI14Xm54AaABAg.8ZtIL0fR9l28ZtdOj6xf-d,Poochie Collins,1 month ago,1511034536401,"You're aware that Taylor Swift is a huge celebrity, right?  Her being publicly implicated as supporting white supremacy is news-worthy.",1,/Positive/Fun/,Positive,0.434,Fun,0.249
,,,,,,,,Ugw6VDM4nJbjBI14Xm54AaABAg.8ZtIL0fR9l28ZtfYPIr120,Matt Keenan,1 month ago,1511034536403,"Poochie Collins North Korea is launching missiles over japan, our current president has sever mental illness which could lead us into a nuclear war, Russia interfered with our elections, Puerto Rico is still in a disastrous state, climate change is happening which is the greatest enemy that we could ever face, college debt is at all time highs with no guarantee of available jobs around to pay off those debts, nuclear radiation is pouring into the ocean near fukushima. Now do you see why I don't consider your piece of candy ass Taylor swift to be news relative? Plus her look what you made me do song plain sucked.",0,/Negative/Sadness/,Negative,0.579,Sadness,0.228
,,,,,,,,Ugw6VDM4nJbjBI14Xm54AaABAg.8ZtIL0fR9l28Ztmlg3jpKG,Poochie Collins,1 month ago,1511034536406,"@Matt : lol, I think you have a misunderstanding of how news works.  They're private businesses (normally), so getting viewers is #1, then second comes ideology.  This story involves politics and a mega-famous celebrity.  You not liking her music doesn't make it not news-worthy.

I agree with the importance of a bit of what you said, to be fair, and I'll add that I'd like to see some of those topics covered by new angles.  For instance, young people should be told about how liberal arts (and any major in certain colleges) are ill-advised to major in if you care about money.  

I don't like how certain news topics are overplayed too, like mass shootings; they barely inflate murder count, and such aren't nearly as important as certain other topics like, as you mentioned, global warming.",0,/Negative/Hate/,Negative,0.509,Hate,0.259
,,,,,,,,Ugw6VDM4nJbjBI14Xm54AaABAg.8ZtIL0fR9l28_5V3NxOJY_,007kingifrit,1 month ago,1511034536408,"no poochie it isn't. its an allegation, we should always ignore allegations without proof",0,/Negative/Anger/,Negative,0.585,Anger,0.275
UgwqBsRaoS_9N1A42Fh4AaABAg,David Μυρμιδόνες,1 month ago,1511034535891,"Isn't that the whole problem with paedophiliac accusations? That regardless of clearing your name, there will always be this stigma attached to it/you. That's what the ""Journalist"" was trying to do. Throw mud until something sticks.. because what. Neo-nazis like Taylor Swift? They also like water and food. Are we going to read articles about them too? It's entirely baseless and defamatory accusations that has got nothing to do about anything. UCLA are about to get Broke if this goes to court.",3,false,0,,,,,,,/Negative/Worry/,Negative,0.448,Worry,0.264
UgwFj4jKyV36yQesUvp4AaABAg,Lark Druid,1 month ago,1511034535895,"She is a terrible artist, racism or no.",6,true,1,,,,,,,/Negative/Worry/,Negative,0.458,Worry,0.263
,,,,,,,,UgwFj4jKyV36yQesUvp4AaABAg.8ZtIEp_Is_s8ZtIoSmhkGX,Abyss Knight,1 month ago,1511034536374,What racism? Nazis supposedly like Tailor Swift. That doesn't make her a Nazi,0,/Negative/Worry/,Negative,0.445,Worry,0.274
Ugz0eQQakEZ-QCT31wJ4AaABAg,Etheoma,1 month ago,1511034535899,"Yeah but the only thing is if she were to come out and say I am not a Nazi... Errr that would blow this up 100 fold... I suppose you could say something along the line of, ""There are some nasty rumours going around about my political leanings. Although I don't like addressing rumours but when one as insidious as this pops up you have to address it. So be clear I don't like Nazis... And tbh any of my fans who are Nazis I don't want your money, I don't want you coming to my events, I don't want anything to do with you. Nuff said, Peace!""

But whatever you do you do not want to say the words ""I am not a Nazi / Neo Nazi / Racist"" etc because it the hole thing with the politican who said ""I am not a witch"" because then you have everyone asking why she is saying she is not a witch. Or the Nixon ""I am not a Crook"" speech, because you will have everyone asking, ""Is he crook?"" I dunno but why is he having to deny it if he isn't.

So yeah not too hard to deal with if you are willing to take a hard-line position on this. Which taking a hard-line position against Neo Nazis shouldn't be a hard call, although her management who is only concerned with money might not want to alienate Nazis which if that is the case I would suggest Taylor Swift needs to find new management.

Or she is a Neo Nazi... I find it somewhat hard to believe but it's not completely out of the realms of possibility although I put it at a 0.01% chance.",0,false,0,,,,,,,/Negative/Worry/,Negative,0.768,Worry,0.25
UgxhnRkm3fUMkLFpm4J4AaABAg,Daniel Lopez,1 month ago,1511034535903,the alpha males of the alt right are analyzing taylor swift songs,8,true,1,,,,,,,/Positive/Fun/,Positive,0.476,Fun,0.309
,,,,,,,,UgxhnRkm3fUMkLFpm4J4AaABAg.8ZtID-s8rv58ZtLfYarH-G,Hal Jordan,1 month ago,1511034536290,The irony.,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.456,Empty tweets / Garbage / No sentiments,0.536
Ugy-UxSMDCW-NdIaxKd4AaABAg,J Briggs,1 month ago,1511034535908,"not a single thing in this video showed evidence that nazis like taylor swift, only that some SJW accused her of being a Nazi.  Click bait ass tyt turds",3,true,13,,,,,,,/Negative/Hate/,Negative,0.455,Hate,0.247
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtIHFBt9CQ,Greg V.,1 month ago,1511034536452,J Briggs How so?,0,/Negative/Worry/,Negative,0.419,Worry,0.222
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtISge7jhR,J Briggs,1 month ago,1511034536454,the title says the alt right is crushing on Taylor swift.  Nothing in the video showed that the so called alt right or any Nazis liked her.  It was just an SJW blogger accusing her of being a Nazi.,0,/Positive/Fun/,Positive,0.411,Fun,0.251
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtIbvq4YM3,Kelvin Waters,1 month ago,1511034536458,"J Briggs nothing in your comment suggests you completed high school. It makes absolutely no sense. How would one know what a Nazi (individual) would like and what would that ""evidence"" be?!",0,/Neutral/Surprise/,Neutral,0.405,Surprise,0.675
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtIiJF6DRt,J Briggs,1 month ago,1511034536464,Why would they title the video 'the alt right is crushing on taylor swift' when the video had nothing to do with anyone on the alt right?,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.54,Empty tweets / Garbage / No sentiments,0.579
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtJb46uHM-,Greg V.,1 month ago,1511034536466,"J Briggs Well, they did bring up the fact that the Alt-Right has claimed a popularity in Taylor swift. The article the author writes brings that up, but yes the title does seem to make it about the Alt-Right and Taylor Swift witch they did tall about before, and is instead talking about an article in which someone else seems bent out of shape with the Alt-Right liking her so much.",0,/Negative/Worry/,Negative,0.357,Worry,0.236
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtLirz6dn3,Hal Jordan,1 month ago,1511034536468,"Neo Nazis love Taylor Swift, but that doesn't mean that Taylor Swift is a Neo Nazi.",1,/Positive/Love/,Positive,0.417,Love,0.313
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtLo-C2h7x,J Briggs,1 month ago,1511034536470,what neo nazi's love taylor swift?,0,/Positive/Love/,Positive,0.635,Love,0.608
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtLsnciPcN,Hal Jordan,1 month ago,1511034536472,"The ones on /pol/ and Daily Stormer love her. Research things, next time.",0,/Positive/Love/,Positive,0.587,Love,0.492
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtLyuPHkdo,J Briggs,1 month ago,1511034536476,sounds pretty made up,0,/Positive/Happiness/,Positive,0.549,Happiness,0.226
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtNS0q7MP-,Hal Jordan,1 month ago,1511034536478,You make things up. We already established that.,0,/Positive/Relief/,Positive,0.474,Relief,0.283
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtNWm-pjdt,J Briggs,1 month ago,1511034536482,u just made that up,0,/Positive/Relief/,Positive,0.438,Relief,0.28
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtO84j9r4b,Hal Jordan,1 month ago,1511034536484,"You claimed it was legal for Roy Moore to molest that 14-year-old. That was a lie of yours. Not only did Roy Moore molest her against her will, he did so against a minor, for the legal age of consent has been 16 in Alabama, since 1920. You lied yet here here, as well.",0,/Positive/Relief/,Positive,0.416,Relief,0.274
,,,,,,,,Ugy-UxSMDCW-NdIaxKd4AaABAg.8ZtI9hn9nx_8ZtW4RaIj7r,Armando Gallegos,1 month ago,1511034536486,TYT is regressive trash.,0,/Neutral/Surprise/,Neutral,0.415,Surprise,0.566
Ugxavd_VMRpKFtpYviJ4AaABAg,Laverne Blaszczyk,1 month ago,1511034537930,I just don't know about Taylor Swift- she seems so perfectly  genuine that it must be fake...I think she's a robot,2,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.336,Surprise,0.758
UgxdGxjZORNKX8e0KsV4AaABAg,Garrick Cahall,1 month ago,1511034537934,Do you guys realize how insane you sound? Do you not see how racism is constantly being projected into things that aren't? As an independent that voted for Obama twice this kind of stuff is driving me away,7,true,1,,,,,,,/Negative/Worry/,Negative,0.528,Worry,0.22
,,,,,,,,UgxdGxjZORNKX8e0KsV4AaABAg.8ZtI4SMSEQw8ZtJ24rFFJU,My Opinion,1 month ago,1511034538396,"Garrick Cahall 
Yes, but credit the Alt-Right.",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.432,Empty tweets / Garbage / No sentiments,0.58
Ugz4ij_UjYsRypp6sEZ4AaABAg,blocpartier86,1 month ago,1511034537937,Taylor honestly needs to make a statement about all of this and let her views known. But she won't cos she's too scared of losing some of her fanbase.,3,true,2,,,,,,,/Negative/Worry/,Negative,0.549,Worry,0.292
,,,,,,,,Ugz4ij_UjYsRypp6sEZ4AaABAg.8ZtI4N-AYFz8ZtJ4fj9z9n,Abyss Knight,1 month ago,1511034538295,"She really doesn't. Even if she comes out and says she's not a Nazi, idiotic Libtards will still think she's a Nazi",0,/Negative/Worry/,Negative,0.472,Worry,0.26
,,,,,,,,Ugz4ij_UjYsRypp6sEZ4AaABAg.8ZtI4N-AYFz8ZuRtyckcVJ,blocpartier86,1 month ago,1511034538297,"Let the idiotic Libtards think that. There's thousands of them, and MILLIONS of others.",0,/Neutral/Surprise/,Neutral,0.383,Surprise,0.809
UgyiVKlON4hpaA53dMN4AaABAg,J Briggs,1 month ago,1511034537940,"Look at taylor swifts lawyer's name.  Yep.  I'll let u in on a secret, she is with the alt right.",1,true,1,,,,,,,/Positive/Fun/,Positive,0.537,Fun,0.301
,,,,,,,,UgyiVKlON4hpaA53dMN4AaABAg.8ZtHnpTbbxY8ZtHveuhPYV,RebelCave85,1 month ago,1511034538333,I knew that I always liked that woman.,1,/Neutral/Surprise/,Neutral,0.459,Surprise,0.572
UgwQHwDYCpGyh0y7lch4AaABAg,IWashMyOwnBrain,1 month ago,1511034537943,"▬▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬▬ 
                  ☆★☆★ T R U M P  IS  LOVE ☆★☆★
▬▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬▬",1,true,1,,,,,,,/Positive/Love/,Positive,0.96,Love,0.683
,,,,,,,,UgwQHwDYCpGyh0y7lch4AaABAg.8ZtHnp3OYZn8ZtIZHBUE57,I am,1 month ago,1511034538358,time to give your brain a whole new washing...you missed a spot (about the size of a normal human brain),1,/Negative/Sadness/,Negative,0.38,Sadness,0.223
Ugx3Czy4hkY7q07u-rp4AaABAg,Frankie B,1 month ago,1511034537947,"Why are you guys giving this nonsense any energy?  
These jerks have done this stuff before and tyt always plays right into the BS.",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.389,Surprise,0.669
UgyrMXqXBUSFocPugM14AaABAg,Simon 's,1 month ago,1511034537949,"She always have a lot of drama all the time. Drama is use to keep them popular and if you keep it up, it becomes negative. Why don't she just send a message that she has nothing to do with the alt right, but she didn't? Don't like her music anyway.",0,false,0,,,,,,,/Negative/Hate/,Negative,0.489,Hate,0.239
UgwukWT-yQkn5z2TIR54AaABAg,Clinton Gray,1 month ago,1511034537951,Alt Right =Taylor Swift now smh damn yeah this country is going straight to hell with gasoline draws on choose a side,0,false,0,,,,,,,/Negative/Hate/,Negative,0.411,Hate,0.222
