,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
,,,,,,,,Ugzkq_OrERJX2tLiuap4AaABAg.8_3XSp5S-Uj8_3YdlkJBKy,musicalaviator,1 month ago,1510994170127,Heath Fletcher pasty white and wrinkly,0,/Neutral/Surprise/,Neutral,0.447,Surprise,0.707
,,,,,,,,Ugzkq_OrERJX2tLiuap4AaABAg.8_3XSp5S-Uj8_Lz0d-YJrf,Good Fellow,3 weeks ago,1511771770132,Hotter than your girlfriend and your mother combined,0,/Positive/Love/,Positive,0.467,Love,0.264
UgxDWE1gGbOReK_9Gz54AaABAg,Chance Anderson,1 month ago,1510994169517,"Damn I would really like to have heard Cenk's opinion on this.  I think he would side with us guys, haha",4,true,3,,,,,,,/Positive/Fun/,Positive,0.411,Fun,0.267
,,,,,,,,UgxDWE1gGbOReK_9Gz54AaABAg.8_3XGGelHBS8_3YG_kcV82,LabTech,1 month ago,1510994170097,"Are you kidding, Cenk ceded his manhood to her on these issues a LONG time ago.  He might make a joke about her looks, but he'd never side with his own against her.",0,/Negative/Worry/,Negative,0.396,Worry,0.298
,,,,,,,,UgxDWE1gGbOReK_9Gz54AaABAg.8_3XGGelHBS8_3b9_Y4qQh,Chance Anderson,1 month ago,1510994170103,You might be right.  But he always sides with us when it comes to stories about hot female teachers having sex with their students.  Every guy's had that dream and he tells the truth,1,/Negative/Worry/,Negative,0.377,Worry,0.248
,,,,,,,,UgxDWE1gGbOReK_9Gz54AaABAg.8_3XGGelHBS8_3fAPQIH40,LabTech,1 month ago,1510994170109,"Fair enough on that front, but if you actually look at both of them, you can tell that Cenk and Ana have probably talked about it beforehand, and that Cenk would never say such a thing about HER.  Smart women know to leave the men they control with SOME balls, but never all of them.",0,/Negative/Worry/,Negative,0.488,Worry,0.243
Ugy05WQAMOiSuzi9h5d4AaABAg,Rusty shackleford,1 month ago,1510994169520,"Ana i"" i don't care, but let me show you a more flattering picture""",7,false,0,,,,,,,/Negative/Worry/,Negative,0.39,Worry,0.229
UgzIefeTHeU-nDGo4hN4AaABAg,zatara wood,1 month ago,1510994169523,of course you don't care Anna))),3,false,0,,,,,,,/Negative/Sadness/,Negative,0.36,Sadness,0.224
Ugzoro89SBeMNEQkGSh4AaABAg,andrewbrown3000,1 month ago,1510994169525,Most men don't wear makeup how is that sexist,3,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.43,Surprise,0.525
UgxREt3XssTbmxfMUJd4AaABAg,LabTech,1 month ago,1510994169528,"Please Ana, you're fooling nobody.  You wear caked on makeup, you had a nosejob, your outfits sometimes stretch the boundaries of professional limitations, and your mouth would've gotten you fired countless times if Cenk hadn't given you his balls years ago.  If you want to prove this means nothing to you, then I hereby lay down this challenge:  spend ONE day on air without any makeup whatsoever.  

Style your hair, wear whatever you want, but make sure there's nothing on your face or skin, and prove to us that 1) you don't look like a cadaver and 2) you're totally not bothered by it or what people might think about it.  I guarantee you that won't happen, because you made an entire clip about how it doesn't bother you, only proving that it does; this entire clip is just a smokescreen for you to poison the well regarding this app.

Even though the tweets were fake, the greater point is that way too many of you can see you saying this sort of thing for real, you just wouldn't because you don't want people to KNOW this is making a lot of fake girls worried.  Shame is always the first tactic a woman will use to dismiss a rational argument.",10,true,6,,,,,,,/Negative/Worry/,Negative,0.515,Worry,0.25
,,,,,,,,UgxREt3XssTbmxfMUJd4AaABAg.8_3VlOzM1KF8_3Wf2EPSTb,Chris Rodier,1 month ago,1510994169998,LabTech you don't know how film works I see,1,/Neutral/Surprise/,Neutral,0.384,Surprise,0.535
,,,,,,,,UgxREt3XssTbmxfMUJd4AaABAg.8_3VlOzM1KF8_3WzJ5xell,zatara wood,1 month ago,1510994170005,wonderfully put) great challenge too which will NEVER be taken up.,0,/Neutral/Surprise/,Neutral,0.399,Surprise,0.633
,,,,,,,,UgxREt3XssTbmxfMUJd4AaABAg.8_3VlOzM1KF8_3j2yq09VV,Saria Love,1 month ago,1510994170008,LabTech man you got issues,0,/Negative/Worry/,Negative,0.395,Worry,0.248
,,,,,,,,UgxREt3XssTbmxfMUJd4AaABAg.8_3VlOzM1KF8_3kmJ_NGve,Jason Fresh,1 month ago,1510994170014,LabTech amen,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,UgxREt3XssTbmxfMUJd4AaABAg.8_3VlOzM1KF8_3krlMNrvG,LabTech,1 month ago,1510994170021,"Just like I said in the last line of the OP 'shame is always the first tactic a woman will use to dismiss a rational argument'.  The only issue here is that you don't think we see through your paper-thin games.  I don't hate women, I'm just annoyed that they have this attitude that's built on nothing that they're better than us.",0,/Negative/Hate/,Negative,0.506,Hate,0.295
,,,,,,,,UgxREt3XssTbmxfMUJd4AaABAg.8_3VlOzM1KF8_4AKy4zK1i,LabTech,1 month ago,1510994170028,"Saria, for whatever reason Google's being obnoxious, so I can only see part of your comment on the bell, not in this thread.  Like I said, I don't have a problem with women in and of themselves.  My mother's a woman, I have two sisters who are women, most of my family are women, and I work in a field that's female dominated.  if I had a problem with women to the extent you think I do, I'd have jumped off a bridge long ago.
My issue is the blatant hypocrisy and unearned sense of entitlement women have these days; it's an attitude more than it is anything else, and it's not like I don't also have problems with my fellow men on some of the things we do.  Part of the hypocrisy is this:  I have to have an issue for pointing out Ana's making a whole story point about this app in regards to her, but Ana herself gets a pass.  My point is that when I speak about ANA, once you get past the shame part of the retort, the first thing you do is make it about you.  If you don't use makeup and you're straight up with the men you deal with, my commentary is not about you.
I don't know if you've ever heard the expression ""The lady doth protest too much"", but Ana is a perfect expression of it in this clip.  The more she tries to impress the point that it DOESN'T matter to her, the more it becomes clear that it DOES.
Trust me, if I was a woman-hater like those incel types, we wouldn't be having a civil conversation like we are now.",1,/Negative/Worry/,Negative,0.645,Worry,0.269
Ugy3CNCMIx2L7tLgvKd4AaABAg,Remember Meme,1 month ago,1510994169531,OMG the app was right lmao It really does look like her without makeup Yikes!,2,false,0,,,,,,,/Positive/Fun/,Positive,0.422,Fun,0.275
UgwkyRS2wYIZudy0xNp4AaABAg,Koh Cher kee,1 month ago,1510994169534,The fact that you post a picture on instagram IS a REACTION. lol,4,false,0,,,,,,,/Positive/Happiness/,Positive,0.372,Happiness,0.242
UgyjBShv03LGeSn-Irt4AaABAg,Chance Anderson,1 month ago,1510994169536,Ana looks like a RAT without makeup on.,6,true,1,,,,,,,/Positive/Fun/,Positive,0.358,Fun,0.239
,,,,,,,,UgyjBShv03LGeSn-Irt4AaABAg.8_3U50eUFiO8_3UYMWGIEY,Egg Head,1 month ago,1510994170039,"Very insulting comment.




To rats that is!",3,/Negative/Worry/,Negative,0.417,Worry,0.231
UgxhYSPrxXNE793k8314AaABAg,Archivian,1 month ago,1510994169540,If they are making up fake tweets.  Wow faking responses to make their own tweets mean something. Yup pretty damn pathetic.,3,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.382,Surprise,0.833
UgzYhZCcVKMowT868pB4AaABAg,sousuke Sagara,1 month ago,1510994169542,You can tell that Ana doesn't care by how much she said she doesn't care in this video,10,true,2,,,,,,,/Negative/Worry/,Negative,0.513,Worry,0.245
,,,,,,,,UgzYhZCcVKMowT868pB4AaABAg.8_3S3DZ81Gt8_3StutIVAT,Luke Glanford,1 month ago,1510994169975,"my thoughts exactly.  ""I don't care about this so much... that i'll make a 6 minute video about it""",3,/Negative/Boredom/,Negative,0.441,Boredom,0.288
,,,,,,,,UgzYhZCcVKMowT868pB4AaABAg.8_3S3DZ81Gt8_3tw5BkU44,Andrew Velonis,1 month ago,1510994169979,Insert Shakesperian quote here,0,/Neutral/Surprise/,Neutral,0.428,Surprise,0.541
UgxetV7u-vMe8IWB34J4AaABAg,Victor Savo,1 month ago,1510994169545,Ana: I don't care about my looks. But I had a nose job. For reasons.,13,true,5,,,,,,,/Negative/Worry/,Negative,0.571,Worry,0.235
,,,,,,,,UgxetV7u-vMe8IWB34J4AaABAg.8_3PrstN0jB8_3RVR45kuL,slothkingn1,1 month ago,1510994169923,"She says she cares about her appearance for herself and for her husband, You're misquoting her.",3,/Positive/Love/,Positive,0.432,Love,0.293
,,,,,,,,UgxetV7u-vMe8IWB34J4AaABAg.8_3PrstN0jB8_3kuCJEk27,Jason Fresh,1 month ago,1510994169928,not only a nosejob. much more was done on her face,1,/Positive/Relief/,Positive,0.402,Relief,0.336
,,,,,,,,UgxetV7u-vMe8IWB34J4AaABAg.8_3PrstN0jB8_4xOq5CVDJ,Jacqueline,1 month ago,1510994169931,"""not only a nosejob..."" What else are you implying she had done? She's only 30, so I don't see her doing anything invasive with her face (yet)...",0,/Neutral/Surprise/,Neutral,0.44,Surprise,0.65
,,,,,,,,UgxetV7u-vMe8IWB34J4AaABAg.8_3PrstN0jB8_Tf26Q1pGA,DrSher,2 weeks ago,1512376569937,She is 30?!?! ???,0,/Positive/Enthusiasm/,Positive,0.392,Enthusiasm,0.278
,,,,,,,,UgxetV7u-vMe8IWB34J4AaABAg.8_3PrstN0jB8_UHmDzCFKl,Jacqueline,2 weeks ago,1512376569942,"Yeah, she's 30. Why the surprise? Did you think she was older or younger than that?",0,/Neutral/Surprise/,Neutral,0.498,Surprise,0.883
UgxUZ72vRLKc-aVcAL54AaABAg,White Girls are my Kryptonite,1 month ago,1510994169549,I saw the one that showed Taylor Swift without makeup and honestly it makes me love her even more. Shes the most beautiful girl in the world .,3,true,3,,,,,,,/Positive/Love/,Positive,0.754,Love,0.503
,,,,,,,,UgxUZ72vRLKc-aVcAL54AaABAg.8_3PgUdJbiX8_3S-P0dyG4,gunnyblender,1 month ago,1510994169884,You have fuckin' low standards bruh.,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.494,Empty tweets / Garbage / No sentiments,0.564
,,,,,,,,UgxUZ72vRLKc-aVcAL54AaABAg.8_3PgUdJbiX8_3T4jo3e_q,White Girls are my Kryptonite,1 month ago,1510994169890,gunnyblender there's no such thing as low standards everybody got a different type,0,/Negative/Worry/,Negative,0.378,Worry,0.265
,,,,,,,,UgxUZ72vRLKc-aVcAL54AaABAg.8_3PgUdJbiX8_Tf7JjDeC6,DrSher,2 weeks ago,1512376569894,"Can't fray the tay tay, LOL.   When I saw her non-makeup picture, it gave me faith that indeed SOME women ARE pretty.",0,/Positive/Happiness/,Positive,0.489,Happiness,0.296
Ugz8B07BmQsuRdja6WN4AaABAg,Darren Ong,1 month ago,1510994169552,"Ok, just know this, understand if you call the app sexist it goes both ways. Consider what the general wave was all the time, men first encouraged the make up on women, in earlier times, men put on make up to distinguish between who is noble who is not. (Obviously the rich are the ones with make up) 

That trend continues in the form of filters and today's reality-adjacent instagrams where everyone looks like a Photoshop unicorn . 

Women call it sexist because it does an unusual if not untruthful representation of them without make up, but it is not sexist if you think you are literally being chosen to represent the anti-male presentation of what   ideal women look like (with make up). If you still look like as close to your real self and of close If you cared at all to begin with - then stay that way, be proud, but not call it sexist, it hasn't touched that at all. In fact, ridiculing the app maker for all the trolling not done by him, ridiculing for how he must be desperate to see what's underneath the filters, IS SEXIST. 

WHAT? A DESPERATE MAN DOES NOT DESERVE TO KNOW WHAT HE IS GOING INTO BEFORE A RELATIONSHIP? No, don't perpetuate that thinking, that somehow anything done against women in social media is victimization, it is not always like that. Definitely don't ridicule the fact that as humans, our senses represent most of what we SEE, so if you don't see, don't blame someone for inventing an xray. That's crazy and sexist.",1,false,0,,,,,,,/Negative/Worry/,Negative,0.576,Worry,0.241
Ugz5ynHyEm6uDjq53J94AaABAg,ezeblp,1 month ago,1510994169555,which one is the photo of ana without makeup,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.422,Surprise,0.667
UgxbBTZOkLY39BHVNcZ4AaABAg,Amy,1 month ago,1510994169558,It would so hilarious if someone put my picture in there since I never wear make up. Try taking that off. hahahahaha The only thing I wish this app would do is make everyone realize that women are beautiful without make up.,1,true,2,,,,,,,/Negative/Worry/,Negative,0.471,Worry,0.257
,,,,,,,,UgxbBTZOkLY39BHVNcZ4AaABAg.8_3MLWfnRWs8_3OQwGzmXj,Lol Haha Dead,1 month ago,1510994169859,ye u don't need makeup only eyeliner/mascara,0,/Negative/Worry/,Negative,0.437,Worry,0.254
,,,,,,,,UgxbBTZOkLY39BHVNcZ4AaABAg.8_3MLWfnRWs8_3SFBaW22Q,gunnyblender,1 month ago,1510994169871,The app is just an ugly filter make up or not. Use it on yourself and prove me wrong.,0,/Negative/Anger/,Negative,0.42,Anger,0.239
Ugwuyx4nokDwogh5xxN4AaABAg,Rafael M. Aguilar Mejia,1 month ago,1510994169562,The woman in the middle has to be the smartest and most logical female in TYTs history,15,true,3,,,,,,,/Neutral/Surprise/,Neutral,0.371,Surprise,0.582
,,,,,,,,Ugwuyx4nokDwogh5xxN4AaABAg.8_3M4zy3I7-8_3uDdc6Mr5,FLUFFER FACE,1 month ago,1510994170062,She's a Conservative FOX News reporter.,1,/Negative/Worry/,Negative,0.395,Worry,0.244
,,,,,,,,Ugwuyx4nokDwogh5xxN4AaABAg.8_3M4zy3I7-8_3vg6kDqf8,Rafael M. Aguilar Mejia,1 month ago,1510994170070,But at least she is not a feminist and that is the important part...,1,/Negative/Worry/,Negative,0.52,Worry,0.252
,,,,,,,,Ugwuyx4nokDwogh5xxN4AaABAg.8_3M4zy3I7-8_4gdqvYwrS,Timothy O,1 month ago,1510994170075,I like her.  Replace Hannah with her!,0,/Positive/Love/,Positive,0.413,Love,0.23
UgwxuA_zzle6XZH1RLV4AaABAg,Geneforson,1 month ago,1510994169565,Touched a nerve huh Ana....?  It really ISN'T that big of a deal.,6,false,0,,,,,,,/Negative/Anger/,Negative,0.534,Anger,0.264
UgyeXgCJ-YP-3XwEdnl4AaABAg,harveythepooka,1 month ago,1510994171068,"Only an idiot would buy this app.  It's terrible, it made a 30 year old woman look like she's 65.  Since apparently it needs to be said, makeup isn't a time machine.Then they have to make fake controversy to sell the damned thing.  Asshat is right.",3,false,0,,,,,,,/Negative/Worry/,Negative,0.545,Worry,0.257
UgxWfSKsA_Y957DaeYV4AaABAg,first last,1 month ago,1510994171075,"says she does not care what people think, gets a nose job.",13,true,2,,,,,,,/Negative/Worry/,Negative,0.538,Worry,0.243
,,,,,,,,UgxWfSKsA_Y957DaeYV4AaABAg.8_3I5UNWt7f8_3xhaYkTCn,Kiki Boo,1 month ago,1510994171591,first last 😂,2,/Positive/Relief/,Positive,0.614,Relief,0.322
,,,,,,,,UgxWfSKsA_Y957DaeYV4AaABAg.8_3I5UNWt7f8_4xV-dVOrw,Jacqueline,1 month ago,1510994171595,"She said she does care what certain people think---she said she cares what her husband thinks, for example.",0,/Neutral/Surprise/,Neutral,0.425,Surprise,0.911
UgyWOZpciRdWFQSZJPh4AaABAg,IdarkphoenixI,1 month ago,1510994171080,"Ana - ""Don't feed the trolls, just let them get excited over this app, who cares""

meanwhile on Ana's Twitter - ""TO ALL YOU F***ING LOSERS SENDING ME PICS OF MYSELF FROM THIS SEXIST APP - F**K YOU!!!!!""",8,true,8,,,,,,,/Positive/Love/,Positive,0.345,Love,0.242
,,,,,,,,UgyWOZpciRdWFQSZJPh4AaABAg.8_3HeSvfHtg8_3Hqo23g5n,Star Citizen,1 month ago,1510994171735,"You know the apps developer thinks this app will help find missing children, but Anna looking like a hob goblin without 5 pounds of clown make up is more important than that....",0,/Negative/Worry/,Negative,0.562,Worry,0.268
,,,,,,,,UgyWOZpciRdWFQSZJPh4AaABAg.8_3HeSvfHtg8_3J00-4_Re,Dr Orgasm donor,1 month ago,1510994171739,IdarkphoenixI she’s a hypocrite,0,/Neutral/Surprise/,Neutral,0.422,Surprise,0.83
,,,,,,,,UgyWOZpciRdWFQSZJPh4AaABAg.8_3HeSvfHtg8_3NbX3JDA3,Darren Ong,1 month ago,1510994171742,Exactly,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.599,Empty tweets / Garbage / No sentiments,0.726
,,,,,,,,UgyWOZpciRdWFQSZJPh4AaABAg.8_3HeSvfHtg8_3Q2QB053O,Oscar Evans,1 month ago,1510994171746,"LOL she addresses this in the video. That that's not her twitter post and she never said that, it's a fake tweet. Did you miss that?",8,/Negative/Worry/,Negative,0.493,Worry,0.263
,,,,,,,,UgyWOZpciRdWFQSZJPh4AaABAg.8_3HeSvfHtg8_3Sp-MWXU7,IdarkphoenixI,1 month ago,1510994171749,"LOL, I saw her say it on her account. It's real",0,/Positive/Happiness/,Positive,0.534,Happiness,0.261
,,,,,,,,UgyWOZpciRdWFQSZJPh4AaABAg.8_3HeSvfHtg8_3T-UQCHQ8,FireFlame Burns,1 month ago,1510994171752,"Oscar Evans Lol! I don't think they care it was fake. Seems they REALLY want her to be a hypocrite, so they deny reality.",2,/Positive/Love/,Positive,0.424,Love,0.234
,,,,,,,,UgyWOZpciRdWFQSZJPh4AaABAg.8_3HeSvfHtg8_3VpaRPMy-,Chance Anderson,1 month ago,1510994171755,"watch the video noob.  it's photoshopped.  if it's real, provide some proof.  fake news bitch",2,/Neutral/Surprise/,Neutral,0.398,Surprise,0.548
,,,,,,,,UgyWOZpciRdWFQSZJPh4AaABAg.8_3HeSvfHtg8_3VtTM7OM7,IdarkphoenixI,1 month ago,1510994171759,"The picture is shopped, her tweet was real",1,/Positive/Happiness/,Positive,0.479,Happiness,0.284
UgxqUqlLPjVkJZzZ1g94AaABAg,Divya Agarwal,1 month ago,1510994171086,A general observation: A self-esteem built on pseudopretenses is better broken than held together.,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.415,Surprise,0.609
UgzwNdyX3qnPYhOCEYZ4AaABAg,DovahFem,1 month ago,1510994171089,"""Ladies, don't react to this,"" said Ana Kasparian, in the six-minute segment of her reacting to it. Like, you literally posted a picture of yourself without makeup just to engage the trolls who photoshopped you reacting to it. Plus, you dedicating an entire segment to this is only advertising the app further, something you said people SHOULDN'T do. This is a boring and unneccessary story, it feels a little self serving on Ana's part.",16,true,3,,,,,,,/Negative/Hate/,Negative,0.453,Hate,0.245
,,,,,,,,UgzwNdyX3qnPYhOCEYZ4AaABAg.8_3GV0Q_fh68_3Gl1R-i4J,Star Citizen,1 month ago,1510994171667,Not to mention if you look close at the pic she is wearing makeup around her eyes. According to the app she looks like a goblin who is almost 40.,2,/Neutral/Surprise/,Neutral,0.535,Surprise,0.786
,,,,,,,,UgzwNdyX3qnPYhOCEYZ4AaABAg.8_3GV0Q_fh68_3GuP5sub2,Internet Tuff Guy,1 month ago,1510994171670,Ana Kasparian is the absolute definition of what a Man who's serious about himself should avoid.,3,/Negative/Anger/,Negative,0.374,Anger,0.25
,,,,,,,,UgzwNdyX3qnPYhOCEYZ4AaABAg.8_3GV0Q_fh68_3HQCzoA6X,Star Citizen,1 month ago,1510994171673,You know the apps developer actually believe it will benefit missing children....But ya know Anna looking like a troll without 5 pounds of clown make up on is more important.,2,/Negative/Worry/,Negative,0.436,Worry,0.275
UgxRosunluFEke2hqY94AaABAg,Patrick Pepin,1 month ago,1510994171095,Let's be honest women use makeup to fool men to believe they are more attractive than they really are... most women know they are not as hot as they want you to think they are.,12,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.375,Surprise,0.86
,,,,,,,,UgxRosunluFEke2hqY94AaABAg.8_3G031koOP8_3GnKVhQun,DovahFem,1 month ago,1510994171692,"Yeah you're right, I spent 50$ on a palette that smells like peaches for the sole purpose of fooling men. ""Wow, these glittery shades will surely trick men into thinking my eyelids are naturally green! Muahahaa""",5,/Negative/Anger/,Negative,0.366,Anger,0.235
Ugxs6zL1MEqhzOL3Se14AaABAg,Listenbuddy1,1 month ago,1510994171100,Here’s an idea. Look in the mirror after a shower. (rolls eyes),1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.511,Surprise,0.692
Ugw__17D4mfjk5NI6tx4AaABAg,HomySwagYolo,1 month ago,1510994171104,nose job hair dye ana kasparian says she doesnt care what people think she looks like,10,true,3,,,,,,,/Neutral/Surprise/,Neutral,0.407,Surprise,0.845
,,,,,,,,Ugw__17D4mfjk5NI6tx4AaABAg.8_3F-w16tft8_3F7I997GA,MrLeermeister,1 month ago,1510994171816,"Yeah, does not help she looks like ODO from DS9 on the app",0,/Negative/Worry/,Negative,0.514,Worry,0.255
,,,,,,,,Ugw__17D4mfjk5NI6tx4AaABAg.8_3F-w16tft8_3HTDQC7PM,ElectroMechaCat,1 month ago,1510994171822,"Well, maybe SHE herself didn,t like what she looked like before. You need to feel comfortable with yourself. You shouldn,t change yourself because of others. But if you feel uncomfortable, you should be free to change yourself without judgement.",0,/Negative/Worry/,Negative,0.438,Worry,0.248
,,,,,,,,Ugw__17D4mfjk5NI6tx4AaABAg.8_3F-w16tft8_3IGghzlG8,Star Citizen,1 month ago,1510994171826,Also you need to smack  on a few pounds of clown make up in order to feel better about yourself......,0,/Negative/Worry/,Negative,0.441,Worry,0.285
UgzTc6KFzT562wwZVIV4AaABAg,coolbanana165,1 month ago,1510994171110,I don't really get how this is sexist,3,false,0,,,,,,,/Negative/Worry/,Negative,0.549,Worry,0.235
UgxkHrIQAh1JHJvs2cx4AaABAg,Bon Qui Qui,1 month ago,1510994171115,Makeup to women are beards to men.,6,true,3,,,,,,,/Positive/Happiness/,Positive,0.363,Happiness,0.24
,,,,,,,,UgxkHrIQAh1JHJvs2cx4AaABAg.8_3EeAHjMo38_3HIC2CTcf,KeviBx,1 month ago,1510994171538,N A yo facts,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.471,Empty tweets / Garbage / No sentiments,0.684
,,,,,,,,UgxkHrIQAh1JHJvs2cx4AaABAg.8_3EeAHjMo38_3K4HIqmJH,imnotmike,1 month ago,1510994171543,"Yeah, it sucks, because all women can get proper makeup, but some of us unlucky men are born beard challenged and have to live our lives with an awful makeup job or none at all :P",0,/Negative/Hate/,Negative,0.57,Hate,0.22
,,,,,,,,UgxkHrIQAh1JHJvs2cx4AaABAg.8_3EeAHjMo38_3TAb3PWeV,Archivian,1 month ago,1510994171548,N A lol that just made me laugh so hard LOL,0,/Positive/Happiness/,Positive,0.676,Happiness,0.326
Ugwvb9AXwRaqVwrvzUF4AaABAg,Coos Oorlog,1 month ago,1510994171120,Must be a miserable life to be obsessed over a news show host.,9,true,2,,,,,,,/Neutral/Surprise/,Neutral,0.482,Surprise,0.642
,,,,,,,,Ugwvb9AXwRaqVwrvzUF4AaABAg.8_3EF0Kgngd8_3EYNWDKIk,MrLeermeister,1 month ago,1510994171650,Especially one that looks like ODO from DS9 on the app when she is not wearing makeup.,3,/Neutral/Surprise/,Neutral,0.453,Surprise,0.83
,,,,,,,,Ugwvb9AXwRaqVwrvzUF4AaABAg.8_3EF0Kgngd8_3GakA6vb7,Coos Oorlog,1 month ago,1510994171654,^found one!,5,/Neutral/Surprise/,Neutral,0.474,Surprise,0.508
UgyZmtPaZu3GWezEKh54AaABAg,SteveMHN,1 month ago,1510994171126,"Ana keeps saying she doesn't care, but clearly she does.",7,true,1,,,,,,,/Negative/Worry/,Negative,0.483,Worry,0.231
,,,,,,,,UgyZmtPaZu3GWezEKh54AaABAg.8_3DqMx5UQZ8_3EKDLUl5s,MrLeermeister,1 month ago,1510994171684,"Yep, why else would she put a ton of make up on everyday and also get a nose job if she really did not care...",1,/Negative/Worry/,Negative,0.663,Worry,0.253
Ugzae530j8RtUvEOSo94AaABAg,Islam is cancer,1 month ago,1510994171131,"Wow, Ana looks like shit.",8,true,1,,,,,,,/Negative/Worry/,Negative,0.484,Worry,0.235
,,,,,,,,Ugzae530j8RtUvEOSo94AaABAg.8_3CdAec8hW8_3Ctgn9YFA,MrLeermeister,1 month ago,1510994171564,She looks like ODO from DS9 according to the app,0,/Neutral/Surprise/,Neutral,0.371,Surprise,0.791
Ugw_RCOoEMWojffYB6B4AaABAg,Gail Bull,1 month ago,1510994171138,I'd love to see what their filtered version of me would look like. The only make-up I wear is mascara and eyebrow pencil. They'd probably end up with something that looks like Anaksunamun from the 1990's  The Mummy movie after she's been dead for a couple of thousand years.,2,true,1,,,,,,,/Negative/Worry/,Negative,0.414,Worry,0.277
,,,,,,,,Ugw_RCOoEMWojffYB6B4AaABAg.8_3Bcyhg3mZ8_3E6MYwhMD,MrLeermeister,1 month ago,1510994171494,It would probably show what you look like without your eyebrow scribbles and your mascara.....Or show that you use more make up than you claim.,0,/Positive/Enthusiasm/,Positive,0.405,Enthusiasm,0.275
UgyHBHDEJuxUZROqRA94AaABAg,Internet Tuff Guy,1 month ago,1510994171143,"All you TYT losers think Ana Kasparian is sooo sexy, but she looks like shit without makeup and her personality is completely repulsive and immature.",11,true,1,,,,,,,/Negative/Worry/,Negative,0.557,Worry,0.24
,,,,,,,,UgyHBHDEJuxUZROqRA94AaABAg.8_3AoqEaYq08_3BL1AkaPy,MrLeermeister,1 month ago,1510994171573,"She looks like that thing on Deep space 9 called ""the founder"" which is a member of Odos race.......Without makeup on the app. I think it is a shape shifter on Deep space 9",3,/Neutral/Surprise/,Neutral,0.394,Surprise,0.679
UgwuQmndU6T2umJvlqN4AaABAg,Urius Tosh,1 month ago,1510994171148,"Second or third date, take her swimming. Time tested and proven.",4,true,3,,,,,,,/Positive/Relief/,Positive,0.454,Relief,0.332
,,,,,,,,UgwuQmndU6T2umJvlqN4AaABAg.8_3A_LTJwOm8_3Bai5rsxB,MrLeermeister,1 month ago,1510994171772,pffft I always wake up the next day with them so i gits to see em get out of the shower long before the 3rd date.. Cuzzz I cool,0,/Positive/Happiness/,Positive,0.442,Happiness,0.241
,,,,,,,,UgwuQmndU6T2umJvlqN4AaABAg.8_3A_LTJwOm8_3KfusDWKk,imnotmike,1 month ago,1510994171775,"@MrLeermeister - yeah, but by then it's too late.  You can try to strut and play it cool, but we'll all recognize your walk of shame after you find out you just hooked up with The Creature from the Black Lagoon.",1,/Positive/Relief/,Positive,0.524,Relief,0.255
,,,,,,,,UgwuQmndU6T2umJvlqN4AaABAg.8_3A_LTJwOm8_3WiF1HiVu,Bam Westy,1 month ago,1510994171778,imnotmike lmao,0,/Positive/Fun/,Positive,0.712,Fun,0.407
Ugwz2BrF4V52kaSiVed4AaABAg,Richard Peck,1 month ago,1510994171154,"makeup is designed to trigger a sexual response in men. It is literally asking for it. Have you ever heard the phrase ""Be yourself""? Sound advice. I think it's a standard countermeasure to low self esteem",2,true,2,,,,,,,/Neutral/Surprise/,Neutral,0.407,Surprise,0.621
,,,,,,,,Ugwz2BrF4V52kaSiVed4AaABAg.8_39icZ3hUi8_3BPl0myja,Victoria Masey,1 month ago,1510994171634,Richard Peck So why do lesbians wear make up? And married and elderly women? And women who are perfectly confident and have healthy self-esteem?,3,/Neutral/Surprise/,Neutral,0.401,Surprise,0.546
,,,,,,,,Ugwz2BrF4V52kaSiVed4AaABAg.8_39icZ3hUi8_3FyBYB4qX,Anna young,1 month ago,1510994171638,Richard Peck make up is not designed to create a sexual response in men. Makeup is a form of self expression . In history when women did not have makeup they also did not have freedom of speech .. during some of those periods men wore makeup only . I have studied briefly makeup history . I am not done with my studies. There is no end to what we can learn.,0,/Negative/Worry/,Negative,0.635,Worry,0.246
Ugwv_gYyWCs7-PK1P0J4AaABAg,cloudbuster77,1 month ago,1510994171159,"I call BS! Ana has always been obsessed with how the public judges her, especially when it comes to her looks. She got a nose job for instance.",7,true,3,,,,,,,/Negative/Worry/,Negative,0.387,Worry,0.223
,,,,,,,,Ugwv_gYyWCs7-PK1P0J4AaABAg.8_394RaW4jW8_39t6AcM0c,Natasha Nazer,1 month ago,1510994171704,cloudbuster77 It's because SHE didn't like her nose. Not because she was concerned about other people not liking her nose.,3,/Negative/Hate/,Negative,0.549,Hate,0.253
